input_smiles,linker,output_smiles
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(C)Cc1cc(N2CCN([*])CC2)c2nc([*])c(C)n2n1,CC1=C(c2nc3c(N4CCN(C(=O)NCc5scnc5C)CC4)cc(CC(C)C)nn3c2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(N[*])CCN(c2ccc([*])cc2)CC1,CC1=C(c2ccc(N3CCC(NC(=O)NCc4scnc4C)CC3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(-c2cnc3c([*])ccn3c2N)cc1,CC1=C(c2ccn3c(N)c(-c4ccc(NC(=O)NCc5scnc5C)cc4)cnc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1cc2c(cc1)nc(C)c([*])c2C,CC1=C(c2c(C)nc3ccc(NC(=O)NCc4scnc4C)cc3c2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2c(OC)cc(C=Cc3cc(N[*])c(N)nc3)cc2)cc([*])nc(C)n1,COc1cc(C=Cc2cnc(N)c(NC(=O)NCc3scnc3C)c2)ccc1Nc1cc(C2=C(C)N=NC2C)nc(C)n1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])c2c(cccc2)-c2nc([*])ncc2CC1,CC1=C(c2ncc3c(n2)-c2ccccc2N(C(=O)NCc2scnc2C)CCC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Cl)c(Nc2cc3c(cc2)C(=O)c2c(ccc([*])c2)CC3)c1,CC1=C(c2ccc3c(c2)C(=O)c2ccc(Nc4cc(NC(=O)NCc5scnc5C)ccc4Cl)cc2CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2cc(N[*])ccc2)nccc([*])n1,CC1=C(c2ccnc(Nc3cccc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2n(C[*])c(C)c(C)c12,CC1=C(Cn2c(C)c(C)c3cc(NC(=O)NCc4scnc4C)ccc32)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(C1CC(N[*])CN1c1ccc([*])cc1)C,CCC1CC(NC(=O)NCc2scnc2C)CN1c1ccc(C2=C(C)N=NC2C)cc1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2c1c(C)cc([*])n2,CC1=C(c2cc(C)c3cc(NC(=O)NCc4scnc4C)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC1CN([*])Cc2cc(Nc3nc([*])ccn3)ccc21,CC1=C(c2ccnc(Nc3ccc4c(c3)CN(C(=O)NCc3scnc3C)CC4C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc(C)c2nc(N[*])nnc2c1,CC1=C(Nc2nnc3cc(NC(=O)NCc4scnc4C)cc(C)c3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc(Nc2cc([*])c(Cl)cn2)ccc1,CC1=C(c2cc(Nc3cccc(NC(=O)NCc4scnc4C)c3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1nccc(Nc2ncc([*])cc2)c1,CC1=C(c2ccc(Nc3ccnc(NC(=O)NCc4scnc4C)c3)nc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1CN([*])CC1c1nc([*])cc(C)c1,CC1=C(c2cc(C)cc(C3CCN(C(=O)NCc4scnc4C)C3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1ccc(Nc2nc([*])cc(C)n2)cc1,CC1=C(c2cc(C)nc(Nc3ccc(C(C)NC(=O)NCc4scnc4C)cc3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N2CCN([*])CC2)ccc([*])cc1,CC1=C(c2ccc(N3CCN(C(=O)NCc4scnc4C)CC3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2cc(N[*])ccc2)cc([*])cc1,CC1=C(c2ccnc(Nc3cccc(NC(=O)NCc4scnc4C)c3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2cc(N[*])ccc2)cc([*])c(Cl)c1,CC1=C(c2cc(Nc3cccc(NC(=O)NCc4scnc4C)c3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc(Nc2nc([*])c3c([nH]cn3)c2)ccc1,CC1=C(c2nc(Nc3cccc(NC(=O)NCc4scnc4C)c3)cc3[nH]cnc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N2CCN([*])CC2)ccc([*])cc1C(F)(F)F,CC1=C(c2ccc(N3CCN(C(=O)NCc4scnc4C)CC3)c(C(F)(F)F)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O=c1[nH]c(N2CCN([*])CC2)ccc1[*],CC1=C(c2ccc(N3CCN(C(=O)NCc4scnc4C)CC3)[nH]c2=O)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2cc(Nc3nc([*])c(Cl)cn3)ccc2CC1,CC1=C(c2nc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)CC4)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1cnc(N2CCN([*])CC2)c2cc([*])ccc12,CC1=C(c2ccc3ncnc(N4CCN(C(=O)NCc5scnc5C)CC4)c3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1[nH]c2ccc([*])cc2n1,CC1=C(c2ccc3[nH]c(C(C)NC(=O)NCc4scnc4C)nc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2cc([*])ccc12,CC1=C(c2ccc3cc(NC(=O)NCc4scnc4C)ccc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O=C(c1ccc(N[*])cc1)Cn1c(C)cc([*])n1,CC1=C(c2cc(C)n(CC(=O)c3ccc(NC(=O)NCc4scnc4C)cc3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)n(C[*])c1c2C(=O)c2c3c1ccc(Cl)c3CCN2,INVALID_INPUT_SMILES
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc(-c2cc([*])ccc2)c1,CC1=C(c2cccc(-c3ccc(NC(=O)NCc4scnc4C)cc3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1ccc(Nc2nc([*])c(Cl)cn2)cc1,CC1=C(c2nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[nH]1c(N[*])cc(N2CC([*])CCC2)n1,CC1=C(C2CCCN(c3cc(NC(=O)NCc4scnc4C)[nH]n3)C2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2cc(N[*])ccc2)nc([*])c(F)cn1,CC1=C(c2nc(Nc3cccc(NC(=O)NCc4scnc4C)c3)ncc2F)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1C(CN[*])Oc2cc([*])ccc2C(C)(C)N1,CC1=C(c2ccc3c(c2)OC(CNC(=O)NCc2scnc2C)CNC3(C)C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)N(c1cc([*])ccc1)CC2,CC1=C(c2cccc(N3CCc4cc(NC(=O)NCc5scnc5C)ccc43)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c2c(ccc(N[*])c2)c(C)cc1[*],CC1=C(c2cc(C)c3ccc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[nH]1c(Nc2cc(C)cc(N[*])c2)nc([*])c1,CC1=C(c2c[nH]c(Nc3cc(C)cc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,COc1cc(Nc2c(Cl)cnc(NCc3ccc(N[*])cc3)n2)ccc1[*],COc1cc(Nc2nc(NCc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2Cl)ccc1C1=C(C)N=NC1C
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1ccc(N2CCCC2)c(NC(C[*])=O)c1,CC1=C(CC(=O)Nc2cc(C(C)NC(=O)NCc3scnc3C)ccc2N2CCCC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])C1(c2ccc3c(c2)OCO3)Cc2c(C)c([*])c(C)cc2C1,CC1=C(c2c(C)cc3c(c2C)CC(NC(=O)NCc2scnc2C)(c2ccc4c(c2)OCO4)C3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O([*])Cc1nc(N)nc(N)c1-c1ccc([*])cc1,CC1=C(c2ccc(-c3c(N)nc(N)nc3COC(=O)NCc3scnc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)c(NC(c2c(Cl)c(N[*])c(Cl)cc2)=O)cc([*])cc1C,CC1=C(c2cc(C)c(N)c(NC(=O)c3ccc(Cl)c(NC(=O)NCc4scnc4C)c3Cl)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N)cc(Nc2cc3c(cc2)C(=O)c2c(N[*])cccc2C3=O)c([*])n1,CC1=C(c2ncc(N)cc2Nc2ccc3c(c2)C(=O)c2cccc(NC(=O)NCc4scnc4C)c2C3=O)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12ccc(N[*])cc1c(C)cc([*])n2,CC1=C(c2cc(C)c3cc(NC(=O)NCc4scnc4C)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2nc(C)cc([*])c2cc1,CC1=C(c2cc(C)nc3cc(NC(=O)NCc4scnc4C)ccc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1c(F)c(Nc2nc([*])c(Cl)cn2)ccc1,CC1=C(c2nc(Nc3cccc(NC(=O)NCc4scnc4C)c3F)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc(-c2ccc([*])cc2)c1,CC1=C(c2ccc(-c3ccc(NC(=O)NCc4scnc4C)cc3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N2CCN([*])CC2)ccc([*])c1,CC1=C(c2ccc(N3CCN(C(=O)NCc4scnc4C)CC3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2nc(N3CCN([*])CC3)nc3cc([*])ncc32)cc(C)ccc1C,CC1=C(c2cc3nc(N4CCN(C(=O)NCc5scnc5C)CC4)nc(Nc4cc(C)ccc4C)c3cn2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1ccc2n(C)c([*])c(C)c2c1,CC1=C(c2c(C)c3cc(C(C)NC(=O)NCc4scnc4C)ccc3n2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(Nc2cc([*])nc(C)n2)cc1,CC1=C(c2cc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)nc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])Cc2c(cc(Nc3nc([*])c(C)cn3)cc2)C1,CC1=C(c2nc(Nc3ccc4c(c3)CN(C(=O)NCc3scnc3C)C4)ncc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])CCN(c2nc([*])cc(C)c2)C1,CC1=C(c2cc(C)cc(N3CCN(C(=O)NCc4scnc4C)CC3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(c1ccc2c(c(N[*])c(C)cc2OC)c1)=C[*],COc1cc(C)c(NC(=O)NCc2scnc2C)c2cc(C=CC3=C(C)N=NC3C)ccc12
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)cc(N2CC(N[*])CC2)ccc1[*],CC1=C(c2ccc(N3CCC(NC(=O)NCc4scnc4C)C3)cc2N)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)c2c(cc(N[*])cc2)nc([*])c1,CC1=C(c2cc(N)c3ccc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1c(Cl)cc2nc([*])ccc2c1,CC1=C(c2ccc3cc(NC(=O)NCc4scnc4C)c(Cl)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(Cl)cc(N[*])cc1Oc1cncc([*])n1,CC1=C(c2cncc(Oc3cc(Cl)cc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2cc(N[*])c(Cl)cc2)cc([*])nc1C,CC1=C(c2cc(Nc3ccc(Cl)c(NC(=O)NCc4scnc4C)c3)nc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(=O)(Nc1ccc(Cl)cc1N[*])C(=O)c1ccc([*])cc1,CC1=C(c2ccc(C(=O)C(=O)Nc3ccc(Cl)cc3NC(=O)NCc3scnc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1cc2c(cc1)c(C)cc([*])n2,CC1=C(c2cc(C)c3ccc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(c1c(N[*])cccc1)C1CCN(c2c([*])c(N)ncn2)CC1,CC1=C(c2c(N)ncnc2N2CCC(Cc3ccccc3NC(=O)NCc3scnc3C)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)cc(N2CCOc3c(ccc(N[*])c3)C2=O)ccc1[*],CC1=C(c2ccc(N3CCOc4cc(NC(=O)NCc5scnc5C)ccc4C3=O)cc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1CCc2c(N[*])nc(C)cc2CN1c1nc([*])cc(C)n1,CC1=C(c2cc(C)nc(N3CCCc4c(cc(C)nc4NC(=O)NCc4scnc4C)C3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(C)(N1C(=O)c2c(N[*])cccc2-c2nc([*])ccc21)C,CC1=C(c2ccc3c(n2)c2cccc(NC(=O)NCc4scnc4C)c2c(=O)n3C(C)C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(N[*])c1ccc(Nc2nc([*])c(Cl)cn2)cc1,CC1=C(c2nc(Nc3ccc(CNC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1cc2c(cc1)-c1[nH]nc([*])c1C2,CC1=C(c2n[nH]c3c2Cc2cc(C(C)NC(=O)NCc4scnc4C)ccc2-3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)c(N[*])cccc1-c1nc([*])ccn1,CC1=C(c2ccnc(-c3cccc(NC(=O)NCc4scnc4C)c3C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])CCc2cc(CC[*])cc3c2C1CC(=O)N3,CC1=C(CCc2cc3c4c(c2)NC(=O)CC4CN(C(=O)NCc2scnc2C)CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12cc(N[*])ccc1cc([*])cc2,CC1=C(c2ccc3cc(NC(=O)NCc4scnc4C)ccc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])c2ccc(C)cc2Nc2c(cc(C(=O)O)c([*])c2)C1=O,CC1=C(c2cc3c(cc2C(=O)O)C(=O)N(C(=O)NCc2scnc2C)c2ccc(C)cc2N3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)c2c(cc1N[*])nc([*])cc2C,CC1=C(c2cc(C)c3c(C)cc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Nc2ccc([*])cc2)cc1,CC1=C(c2ccc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1ccc2n(C)cc(Cc3ccc([*])cc3)c2c1,CC1=C(c2ccc(Cc3cn(C)c4ccc(NC(=O)NCc5scnc5C)cc34)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)c(N[*])cc(Nc2nc([*])c(C)cn2)c1,CC1=C(c2nc(Nc3ccc(C)c(NC(=O)NCc4scnc4C)c3)ncc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]N1c2c(cc(Cc3ccc([*])cc3)cc2)CCC1,CC1=C(c2ccc(Cc3ccc4c(c3)CCCN4C(=O)NCc3scnc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(Nc2c(Cl)cc(N[*])cc2)cc([*])nc1,CC1=C(c2cc(Nc3ccc(NC(=O)NCc4scnc4C)cc3Cl)ccn2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Cl)c(-c2nn3cc([*])nc3cc2)c1,CC1=C(c2cn3nc(-c4cc(NC(=O)NCc5scnc5C)ccc4Cl)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)n(C)cc2C(C)C[*],CC1=C(CC(C)c2cn(C)c3ccc(NC(=O)NCc4scnc4C)cc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(C)c(Nc2cc([*])c(Cl)cn2)c1,CC1=C(c2cc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2c(C)ccc(N[*])c2)nc([*])c(Cl)cn1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c2c(cc(N[*])c1)CCc1nnc([*])n1C2,CC1=C(c2nnc3n2Cc2ccc(NC(=O)NCc4scnc4C)cc2CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(C(Nc1ccc(Oc2cc(N[*])c(=O)n(C)c2)cc1)=O)[*],CC1=C(CC(=O)Nc2ccc(Oc3cc(NC(=O)NCc4scnc4C)c(=O)n(C)c3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc(N2CCC(NCC[*])CC2)c1,CC1=C(CCNC2CCN(c3ccc(NC(=O)NCc4scnc4C)cc3)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1ccc(Nc2c(=O)n(C)cc([*])c2)cc1,CC1=C(c2cc(Nc3ccc(C(C)NC(=O)NCc4scnc4C)cc3)c(=O)n(C)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)cc(N[*])cc1Nc1nccc([*])n1,CC1=C(c2ccnc(Nc3cc(C)cc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1ncc2c(C)cc([*])cc2c1,CC1=C(c2cc(C)c3cnc(NC(=O)NCc4scnc4C)cc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])c2ccc(Cc3c(Cl)c([*])ncc3)cc2CC1,CC1=C(c2nccc(Cc3ccc4c(c3)CCCN4C(=O)NCc3scnc3C)c2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1([*])ccc2cc(Nc3nc([*])ccn3)ccc12,CC1=C(c2ccnc(Nc3ccc4c(ccn4C(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(c1ccc(N([*])C)cc1)n1c(=O)ccc([*])n1,CC1=C(c2ccc(=O)n(Cc3ccc(N(C)C(=O)NCc4scnc4C)cc3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(C)(C)c2c(c(N[*])[nH]n2)CN1C(=O)C[*],CC1=C(CC(=O)N2Cc3c(n[nH]c3NC(=O)NCc3scnc3C)C2(C)C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])Cc2c(n(C)c3cc([*])c(OC)cc23)C(C(C)O)C1,COc1cc2c3c(n(C)c2cc1C1=C(C)N=NC1C)C(C(C)O)CN(C(=O)NCc1scnc1C)C3
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)ccc(N[*])c1C(Nc1cc([*])ccc1)=O,CC1=C(c2cccc(NC(=O)c3cc(C)ccc3NC(=O)NCc3scnc3C)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N2CC(N[*])CC2)ccnc(N[*])n1,CC1=C(Nc2nccc(N3CCC(NC(=O)NCc4scnc4C)C3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Nc2nc([*])c(Cl)cn2)cc1,CC1=C(c2nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(NC(C2N([*])CCC2)=O)ccc(-c2nc([*])c(C)c(C)c2)cc1,CC1=C(c2nc(-c3ccc(NC(=O)C4CCCN4C(=O)NCc4scnc4C)cc3)cc(C)c2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(n1c(N[*])cc2ccc([*])cc12)C,CCn1c(NC(=O)NCc2scnc2C)cc2ccc(C3=C(C)N=NC3C)cc21
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc(Cl)c(N2CCC([*])CC2)cc1,CC1=C(C2CCN(c3ccc(NC(=O)NCc4scnc4C)cc3Cl)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])Cc2c(cc(Nc3nc([*])c(Cl)cn3)cc2Cl)CC1,CC1=C(c2nc(Nc3cc(Cl)c4c(c3)CCN(C(=O)NCc3scnc3C)C4)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCNc2cc(Cc3ccc([*])cc3)ccc21,CC1=C(c2ccc(Cc3ccc4c(c3)NCCN4C(=O)NCc3scnc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(Cl)c(C(=O)CCN2CCN([*])CC2)c1,CC1=C(N2CCN(CCC(=O)c3cc(NC(=O)NCc4scnc4C)ccc3Cl)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])Cc2c(cc(Nc3nc([*])c(Cl)cn3)cc2)CC1,CC1=C(c2nc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)C4)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2c(nc(C)c([*])c2)C1,CC1=C(c2cc3c(nc2C)CN(C(=O)NCc2scnc2C)CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(Nc1cc(N[*])ccc1)(c1ccc2c(c1)CCCC2)c1n(C[*])nc(C)c1,CC1=C(Cn2nc(C)cc2C(Nc2cccc(NC(=O)NCc3scnc3C)c2)c2ccc3c(c2)CCCC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(Nc2c(C)cc(F)c(N[*])c2)nc([*])c(Cl)c1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)c(F)cc3C)ccc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2cc(N[*])ccc2)nc([*])c(C)cn1,CC1=C(c2nc(Nc3cccc(NC(=O)NCc4scnc4C)c3)ncc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)ccc(N[*])cc1Nc1nc([*])c(Cl)cn1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])Cc2cc(COc3ccc([*])cc3)ccc2CC1,CC1=C(c2ccc(OCc3ccc4c(c3)CN(C(=O)NCc3scnc3C)CCC4)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1ccc(C)c(-c2ccc([*])cc2)c1,CC1=C(c2ccc(-c3cc(NC(=O)NCc4scnc4C)ccc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)cc(N[*])cc1-c1n[nH]c([*])c1,CC1=C(c2cc(-c3cc(C)cc(NC(=O)NCc4scnc4C)c3)n[nH]2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N12c(c(C)cc(N[*])c1)C(=O)c1ccc([*])cc1C2=O,INVALID_INPUT_SMILES
