input_smiles,linker,output_smiles
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])c(C)nc(Nc2ccc([*])cc2)n1,Cc1nc(Nc2ccc(CN3CCCC(C)C3)cc2)nnc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])nc2ccc(O[*])cc2o1,CC1CCCN(COc2ccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)oc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(N[*])ncnc2cc(O[*])c1,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(C[*])(Nc1ccc2c(c1)nc([*])cc2)=O,CC1CCCN(Cc2ccc3ccc(NC(=O)Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc3n2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(cc1N[*])nc(C[*])cc2,CC1CCCN(CCc2ccc3ccc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc3n2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1cc2c(c(N[*])n1)ccc(O[*])c2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nncc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c(N[*])c2cc(OC)c(O[*])cc2nc1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1c2c(ccc(O[*])c2)ncn1,CC1CCCN(COc2ccc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])nnc2cc(O[*])ccc2c1,CC1CCCN(COc2ccc3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2ncc(Cl)c(N[*])n2)ccc([*])c1,CC1CCCN(Cc2ccc(Nc3ncc(Cl)c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c([*])c(C)n2C)cnc1Nc1ccc([*])cc1,Cc1c(-c2cccc(C3(C)CC(=O)NC(=O)C3)c2)c2cnc(Nc3ccc(CN4CCCC(C)C4)cc3)cc2n1C
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1ccc(Nc2c3c(c([*])nn2)cccc3)cc1)[*],CC1CCCN(CCc2ccc(Nc3nnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c4ccccc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncn1)cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c([*])nnc2)ccc1OCC[*],CC1CCCN(CCCOc2ccc3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nncc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1nc([*])cc2ccc(OCC[*])cc12,CC1CCCN(CCCOc2ccc3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c(N[*])ncn2)cc(C)c1OCC[*],Cc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]c1nc(Nc2ccc([*])cc2)ncc1,CC1CCCN(Cc2ccc(Nc3nccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c(C[*])c(C)n2)cc(OCC[*])c1,INVALID_INPUT_SMILES
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2c3c(nc(C[*])n2)cccc3)ccc([*])c1,CC1CCCN(Cc2ccc(Nc3nc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc4ccccc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2nc([*])nc3c2CCCC3)ccc([*])c1,CC1CCCN(Cc2ccc(Nc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc4c3CCCC4)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c([*])nnc2)cc(OCC[*])c1,CC1CCCN(CCCOc2ccc3cnnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1ccc([*])nc1Nc1cccc([*])c1,CC1CCCN(Cc2cccc(Nc3nccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2nc([*])c(C)cn2)ccc([*])c1,Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])nc(Nc2ccc([*])cc2)c2ccccc12,CC1CCCN(Cc2ccc(Nc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc4ccccc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2ccc(OCC[*])cc2ncn1,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(OC)c(O[*])cc2ncc1C#N,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c(C#N)cnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2cc(-c3ccc([*])cn3)ccc2ncc1,CC1CCCN(Cc2ccc(-c3ccc4nccc(Nc5cccc(C6(C)CC(=O)NC(=O)C6)c5)c4c3)nc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1ccc2c(c1)nc([*])cn2)[*],CC1CCCN(CCc2ccc3ncc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1nc2cc(O[*])ccc2[nH]1,CC1CCCN(COc2ccc3[nH]c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])cc2c(cc(O[*])cc2)oc1=O,CC1CCCN(COc2ccc3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c(=O)oc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c(C[*])nc(-c2ccc([*])cc2)o1,CC1CCCN(Cc2ccc(-c3nc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)no3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(Cl)c(O[*])cc2ncn1,CC1CCCN(COc2cc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3cc2Cl)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(N[*])ncnc2cc(O[*])c1,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C1c2c(N[*])ncnc2CC1(C)[*],CC1CCCN(CC2(C)Cc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3C2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])nc(C)cc1Nc1ccc([*])cc1,Cc1cc(Nc2ccc(CN3CCCC(C)C3)cc2)nc(-c2cccc(C3(C)CC(=O)NC(=O)C3)c2)n1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1cc(Nc2ccc([*])cc2)ncn1,CC1CCCN(Cc2ccc(Nc3cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncn3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C([*])Cc1[nH]c2ccc(O[*])cc2n1,CC1CCCN(COc2ccc3[nH]c(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1onc(-c2ccc([*])cc2)c1,CC1CCCN(Cc2ccc(-c3cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)on3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12ccc(N[*])nc1ccc(O[*])c2,CC1CCCN(COc2ccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c2c(sc1[*])cc(C[*])cc2,CC1CCCN(CCc2ccc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)sc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C1c2c(nc([*])nc2)CCN1c1ccc([*])cc1,CC1CCCN(Cc2ccc(N3CCc4nc(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)ncc4C3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])nc2cccc(O[*])c2o1,CC1CCCN(COc2cccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)oc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(C[*])c1oc2ccc([*])cc2n1,CC1CCCN(Cc2ccc3oc(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(N[*])cc2c(c1)cc(O[*])cc2,CC1CCCN(COc2ccc3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1cnc(N[*])c2c1cc(OCC[*])c(OC)c2,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c(N[*])ncn1)ccc(O[*])c2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c([*])nn2C)cc(C(Nc2ccc([*])cc2)=O)c1,CC1CCCN(Cc2ccc(NC(=O)c3ccc4c(c3)c(-c3cccc(C5(C)CC(=O)NC(=O)C5)c3)nn4C)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c(N[*])ncn1)cccc2OCCC[*],CC1CCCN(CCCCOc2cccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])ncnc1cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(ccc([*])n2)cc1O[*],CC1CCCN(COc2ccc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(ncnc2N[*])cc1O[*],CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(C[*])nc2ccc(O[*])cc2c1,CC1CCCN(COc2ccc3nc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1ccc2c(n(C[*])c3c(ccc(OCC[*])c3)c2=O)c1,CC1CCCN(CCCOc2ccc3c(=O)c4ccccc4n(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])cc2cnnc(Nc3ccc([*])cc3)c2cc1,CC1CCCN(Cc2ccc(Nc3nncc4cc(Nc5cccc(C6(C)CC(=O)NC(=O)C6)c5)ccc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C([*])c1cnc2cc(OCC[*])ccn21,CC1CCCN(CCCOc2ccn3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(C)nc([*])c2c([nH]c(CC[*])c2)n1,Cc1nc(-c2cccc(C3(C)CC(=O)NC(=O)C3)c2)c2cc(CCCN3CCCC(C)C3)[nH]c2n1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(c(N[*])n1)ccc(OCC[*])c2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2c(ccc(C[*])c2)ncc1C,Cc1cnc2ccc(CCN3CCCC(C)C3)cc2c1Nc1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(ccc([*])n2)cc1OCC[*],CC1CCCN(CCCOc2ccc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(Nc2ncc(C)c([*])n2)ccc([*])cc1,Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])nc2c(cc([*])cc2)c(C)c1,Cc1cc(Nc2cccc(C3(C)CC(=O)NC(=O)C3)c2)nc2ccc(CN3CCCC(C)C3)cc12
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1nc2cc(C[*])ccc2nc1,CC1CCCN(CCc2ccc3ncc(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c2c(c([*])nc1)cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3ncnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1cc2c(cc1)N(CC[*])C(=O)C2,CC1CCCN(CCCN2C(=O)Cc3cc(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc32)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(-c2cnc([*])nc2)ccc([*])cc1,CC1CCCN(Cc2ccc(-c3cnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c([*])n[nH]1)ccc(C(Nc1ccc([*])cc1)=O)c2,CC1CCCN(Cc2ccc(NC(=O)c3ccc4c(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)n[nH]c4c3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(C)c(O[*])cc2ncn1,Cc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,o1nc([*])nc1-c1ccc([*])cc1,CC1CCCN(Cc2ccc(-c3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)no3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1c2c(cc(OCC[*])cc2)n(C)c(=O)c1,CC1CCCN(CCCOc2ccc3c(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc(=O)n(C)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1cc(-c2cc([*])[nH]n2)ccc1[*],CC1CCCN(Cc2ccc(-c3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)[nH]n3)cn2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(ccc1[*])CCc1cc(O[*])ccc1C2,CC1CCCN(COc2ccc3c(c2)CCc2ccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc2C3)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N1([*])CCc2nc(Nc3ccc([*])cc3)nc(C)c2C1,Cc1nc(Nc2ccc(CN3CCCC(C)C3)cc2)nc2c1CN(c1cccc(C3(C)CC(=O)NC(=O)C3)c1)CC2
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,o1c([*])cc(C(Nc2ccc([*])cc2)=O)n1,CC1CCCN(Cc2ccc(NC(=O)c3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)on3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C([*])n1c2cccc(C(=O)Nc3ccc([*])cc3)c2nc1,CC1CCCN(Cc2ccc(NC(=O)c3cccc4c3ncn4Cc3cccc(C4(C)CC(=O)NC(=O)C4)c3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])nc(-c3ccc(O[*])cc3)nn1ccc2,CC1CCCN(COc2ccc(-c3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c4cccn4n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])ncnc1cc(O[*])c(OC)c2,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])ncc2nc(Nc3ccc([*])cc3)oc2n1,CC1CCCN(Cc2ccc(Nc3nc4cnc(Nc5cccc(C6(C)CC(=O)NC(=O)C6)c5)nc4o3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1nc(N[*])c2cc(OC)c(O[*])cc2n1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(Nc2nc([*])c(C)cn2)ccc1[*],Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncc1)cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(=O)(Nc1cccc(C[*])c1)c1ccc([*])cc1,CC1CCCN(Cc2ccc(C(=O)Nc3cccc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncn1)cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(C)c([*])cc1C(Nc1ccc([*])cc1)=O,Cc1ccc(C(=O)Nc2ccc(CN3CCCC(C)C3)cc2)cc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c([*])nc(Nc2cccc([*])c2)nc1Cl,CC1CCCN(Cc2cccc(Nc3nc(Cl)cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(cc([*])c1)nnc(Nc1ccc([*])cc1)n2,CC1CCCN(Cc2ccc(Nc3nnc4cc(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)ccc4n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(ncnc1[*])cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C1c2c([*])nn(C)c2-c2ccc(C[*])cc2C1,CC1CCCN(CCc2ccc3c(c2)CCc2c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nn(C)c2-3)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2c(ncn1)cc(OC)c(O[*])c2,COc1cc2ncnc(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])nc(NCC[*])c2ccccc12,CC1CCCN(CCCNc2nc(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)nc3ccccc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1([*])ccnc(C)c1C(=O)Nc1ccc([*])cc1,Cc1nccc(-c2cccc(C3(C)CC(=O)NC(=O)C3)c2)c1C(=O)Nc1ccc(CN2CCCC(C)C2)cc1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1cc(Nc2nccc([*])c2)n[nH]1,CC1CCCN(Cc2ccnc(Nc3cc(CCc4cccc(C5(C)CC(=O)NC(=O)C5)c4)[nH]n3)c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1nc2c(ccc(O[*])c2)n1C,CC1CCCN(COc2ccc3c(c2)nc(CCc2cccc(C4(C)CC(=O)NC(=O)C4)c2)n3C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(Cc1c2ccccc2c(N[*])cc1)[*],CC1CCCN(CCCc2ccc(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c3ccccc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1c2ccc(N[*])nc2ccc1)[*],CC1CCCN(CCc2cccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])c(C)nc2ccc(OCC[*])cc12,Cc1nc2ccc(OCCCN3CCCC(C)C3)cc2nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1cc([*])n2c1cc(Oc1cccc([*])c1C)nc2,Cc1c(CN2CCCC(C)C2)cccc1Oc1cc2ncc(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)n2cn1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1nc(-c2ccc([*])cc2)ccn1,CC1CCCN(Cc2ccc(-c3ccnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2c(=O)n(C)cc([*])c2)cccc1[*],CC1CCCN(Cc2cccc(Nc3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cn(C)c3=O)c2)C1
